Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature,Feature Secondary Name
ENSG00000135903,PAX3,Gene Expression,0.003177119629206346,0.4876057093992845,0.5941353056692352,23,0.0062090709359043745,22,
ENSG00000104044,OCA2,Gene Expression,0.003176218536230454,0.4835930273149658,0.5896852421179847,13,0.002811427709140929,13,
ENSG00000215397,SCRT2,Gene Expression,0.0031597107202060272,0.4671853533370536,0.571187746482758,7,0.001516254316551278,7,
ENSG00000197870,PRB3,Gene Expression,0.0031583840287437285,0.47403125788751455,0.5788889154898637,8,0.0018241865051621114,8,
ENSG00000137691,CFAP300,Gene Expression,0.003157782475461555,0.5004122727781541,0.6087147140772536,76,0.019084340154227282,76,
ENSG00000186895,FGF3,Gene Expression,0.003145754429465732,0.4780401781752883,0.5835073870915731,9,0.0020005379968504153,9,
ENSG00000153902,LGI4,Gene Expression,0.0031372504532433455,0.502875503631441,0.6114987876004925,70,0.016980125190786552,68,
ENSG00000116218,NPHS2,Gene Expression,0.003133009046100808,0.4381110569713087,0.5381276718342289,4,0.0009635682627826791,4,
ENSG00000285891,AC113348.1,Gene Expression,0.0031275563104706263,0.47108869488491556,0.5755106498866449,7,0.0016833614837359551,7,
ENSG00000276119,OR13C2,Gene Expression,0.003124330259322432,0.48681881567245133,0.5933372260925853,11,0.0028745051191298053,11,
ENSG00000124469,CEACAM8,Gene Expression,0.0031205005027442638,0.47913949890522,0.5846905767975257,8,0.001985558137886017,8,
ENSG00000133488,SEC14L4,Gene Expression,0.0031155310392538983,0.4795794191499423,0.5851480339987631,8,0.0018801181395055684,8,
ENSG00000161509,GRIN2C,Gene Expression,0.0031149594935313053,0.5002753995392935,0.6086249907709086,25,0.005500635971772859,25,
ENSG00000105642,KCNN1,Gene Expression,0.0031038853277563913,0.5050563703642672,0.6140262325558413,48,0.010672080947739467,45,
ENSG00000178150,ZNF114,Gene Expression,0.0031032236073147714,0.4877650616517262,0.5942892252480434,11,0.002635756766942649,11,
ENSG00000261456,TUBB8,Gene Expression,0.0030969654941147284,0.505251990606048,0.6142225550664875,36,0.007901334155204541,36,
ENSG00000204396,VWA7,Gene Expression,0.0030955419536418203,0.4986218542288636,0.6066953676395289,18,0.00444168875931156,18,
ENSG00000127578,WFIKKN1,Gene Expression,0.0030870311437806368,0.5095840619293952,0.6188199542544329,74,0.017054816879572814,73,
ENSG00000168754,FAM178B,Gene Expression,0.003076828197208749,0.5079273864382556,0.6170580375960226,37,0.008279077157430438,37,
ENSG00000221887,HMSD,Gene Expression,0.003071614330149226,0.5076138050577081,0.6168020247584444,32,0.006512292356688627,32,
ENSG00000146006,LRRTM2,Gene Expression,0.0030631915162366227,0.5112865610897539,0.6206779439394678,54,0.01297566838263572,53,
ENSG00000149489,ROM1,Gene Expression,0.003062367765862604,0.5141154880886836,0.6236492625196598,143,0.0340021465591164,140,
ENSG00000167037,SGSM1,Gene Expression,0.003056137860942259,0.5142050156722016,0.6236737658065424,95,0.021707341199411114,94,
ENSG00000119686,FLVCR2,Gene Expression,0.003054700656506571,0.5160358032577068,0.6256834134518944,364,0.08815713138485191,339,
ENSG00000160973,FOXH1,Gene Expression,0.0030455285277748555,0.5091711583831091,0.6183602755065069,25,0.006179160236337017,25,
ENSG00000181449,SOX2,Gene Expression,0.0030429806602654363,0.513357722910246,0.6228980409091681,48,0.012023157982055924,47,
ENSG00000126838,PZP,Gene Expression,0.003039339047340659,0.4788205775419443,0.5843806695926375,6,0.0016943004081939838,6,
ENSG00000070388,FGF22,Gene Expression,0.0030231974835567346,0.5141644539064514,0.6236666119250909,34,0.007801297114014505,34,
ENSG00000222009,BTBD19,Gene Expression,0.0030195178798851936,0.5200251957250217,0.6302656329730273,205,0.05012878069901869,194,
ENSG00000124490,CRISP2,Gene Expression,0.003017037150814449,0.43440620570154564,0.5336863402514311,4,0.0010625653666426146,4,
ENSG00000071677,PRLH,Gene Expression,0.00301660543509543,0.5137997667412466,0.6233083003983891,29,0.006977373423139932,29,
ENSG00000139549,DHH,Gene Expression,0.0030144862646677203,0.5131536491606474,0.6226924162472766,26,0.006204408099019504,26,
ENSG00000165182,CXorf58,Gene Expression,0.003010706316833037,0.514626872968476,0.6241433568216259,29,0.006887462092251992,29,
ENSG00000164604,GPR85,Gene Expression,0.003002144479199299,0.5211990456883036,0.6315181648611999,108,0.02661139634712135,104,
ENSG00000174914,OR9G1,Gene Expression,0.002999210743900199,0.4858964632547038,0.5922531784349726,7,0.0018520784939266494,7,
ENSG00000154188,ANGPT1,Gene Expression,0.0029794600253770093,0.5244849176751654,0.6349436575704196,150,0.03813558604092075,140,
ENSG00000165555,NOXRED1,Gene Expression,0.0029792884560890425,0.5238345245189528,0.6341989613851693,94,0.022406229069027263,92,
ENSG00000176956,LY6H,Gene Expression,0.0029736430403392833,0.5081002762748634,0.6172106853945929,12,0.002676332113579704,12,
ENSG00000177459,ERICH5,Gene Expression,0.0029588771119320708,0.5224355731937778,0.6327181497645699,36,0.00827557719161156,36,
ENSG00000081377,CDC14B,Gene Expression,0.002953006775052621,0.5292907593380145,0.6402016364376173,545,0.13351272953443483,499,
ENSG00000101638,ST8SIA5,Gene Expression,0.0029517843817015487,0.5257693014377696,0.6363272750886823,54,0.01245796164606357,53,
ENSG00000283697,HSFX3,Gene Expression,0.00295126273044203,0.5174460566164469,0.627224243794591,19,0.004756204300274981,19,
ENSG00000228672,PROB1,Gene Expression,0.0029437947185035744,0.5201025237284922,0.6303168939056333,20,0.004767948527523305,20,
ENSG00000172828,CES3,Gene Expression,0.002936684715731386,0.5269444424069674,0.6375779695888472,45,0.01057812867883055,44,
ENSG00000203972,GLYATL3,Gene Expression,0.0029275651109709976,0.5081216469577985,0.6172106853945929,9,0.0020405735427597342,9,
ENSG00000113722,CDX1,Gene Expression,0.0029256735632492725,0.5259111415623003,0.6364561282699205,36,0.009461763329627346,36,
ENSG00000154330,PGM5,Gene Expression,0.0029116681130781203,0.5333502734912321,0.644505213288619,139,0.03583754697338141,134,
ENSG00000047936,ROS1,Gene Expression,0.0029108596858166726,0.4846731680023879,0.5909622959270102,5,0.0011891209168789845,5,
ENSG00000010438,PRSS3,Gene Expression,0.0029068175270152608,0.5218161519194171,0.6320956174061908,16,0.0037662663452750086,16,
ENSG00000187682,ERAS,Gene Expression,0.0029010380336337046,0.513519941301875,0.6230108418006294,10,0.0022876335028213395,10,
ENSG00000146378,TAAR2,Gene Expression,0.0029004213662432057,0.5122900535011814,0.6217283401411977,10,0.0023260084566211186,10,
ENSG00000158806,NPM2,Gene Expression,0.0028988809458724892,0.5288263922698402,0.6397689920467298,30,0.007558408058272893,30,
ENSG00000172782,FADS6,Gene Expression,0.0028756196326090292,0.5203331976788825,0.6305491201142425,12,0.0027740040229277327,12,
ENSG00000102539,MLNR,Gene Expression,0.002851422417186489,0.5171590245695883,0.6269185534332322,9,0.0022994976100508577,9,
ENSG00000036565,SLC18A1,Gene Expression,0.002841700428574806,0.5348096778267069,0.6460951939473651,23,0.005449475881053519,23,
ENSG00000175809,CBLL2,Gene Expression,0.0028368695291306613,0.5247363496106399,0.635162567424289,11,0.0025496716341012328,11,
ENSG00000249222,ATP5MGL,Gene Expression,0.002830850527251145,0.5412484394137569,0.6533034967081923,51,0.01222639161216637,51,
ENSG00000173826,KCNH6,Gene Expression,0.0028235542265288927,0.5082140203082652,0.6172812160525422,6,0.0012384458084775775,6,
ENSG00000186212,SOWAHB,Gene Expression,0.0028226661316482324,0.536934076700099,0.6484004233833265,22,0.005277799606171386,22,
ENSG00000162438,CTRC,Gene Expression,0.0028178623203603333,0.543093751662433,0.6553989388899655,53,0.012650619326601574,53,
ENSG00000172426,RSPH9,Gene Expression,0.0028172606859601383,0.5417949507396556,0.6538754194867107,38,0.009142116510139998,38,
ENSG00000187857,OR6C75,Gene Expression,0.0028070078225759312,0.5076660868241127,0.6168238947960181,6,0.001605077370297151,6,
ENSG00000074317,SNCB,Gene Expression,0.0027955714952122147,0.5250809267670782,0.6355369010691739,9,0.0021359039002979857,9,
ENSG00000100196,KDELR3,Gene Expression,0.0027875495707077283,0.5503446913214041,0.6633484080025928,241,0.0621494679507871,234,
ENSG00000159164,SV2A,Gene Expression,0.0027863612769638783,0.5493055756905358,0.6622290215642,100,0.023618033821119228,99,
ENSG00000138675,FGF5,Gene Expression,0.0027796576805137587,0.5376243271719423,0.6491468287012674,15,0.003464818343936556,15,
ENSG00000187323,DCC,Gene Expression,0.00277857337023976,0.5483041923709726,0.6611546832744816,52,0.014048127560136903,51,
ENSG00000108556,CHRNE,Gene Expression,0.002768762077441755,0.5340303612486383,0.6452403639504063,12,0.003105610022325462,12,
ENSG00000166329,CCDC182,Gene Expression,0.002766240925809548,0.5295932800712371,0.6404814340956979,9,0.00221703828748329,9,
ENSG00000215182,MUC5AC,Gene Expression,0.0027660460371354786,0.5299806095691171,0.6409067836649789,9,0.0019488812407882396,9,
ENSG00000187997,C17orf99,Gene Expression,0.0027621511564803773,0.5481836710390593,0.6610536601430801,40,0.008441694574329039,37,
ENSG00000135637,CCDC142,Gene Expression,0.002753777563658675,0.5543550477199373,0.6677348877670959,162,0.03813020373033515,156,
ENSG00000163053,SLC16A14,Gene Expression,0.0027518892663468413,0.5543197574563925,0.6677348877670959,127,0.031158613478130807,125,
ENSG00000144550,CPNE9,Gene Expression,0.002746185039989279,0.5373346944521478,0.6488406592337612,12,0.0031115487346377,12,
ENSG00000204444,APOM,Gene Expression,0.0027434374780080126,0.5541640491305317,0.6675942130536677,86,0.02025323514490198,82,
ENSG00000134020,PEBP4,Gene Expression,0.002711690785150023,0.5560336262414487,0.6696620670427882,41,0.009955501077224035,41,
ENSG00000021826,CPS1,Gene Expression,0.00271070403668486,0.5580364234653103,0.6719012199670739,79,0.02003989067579127,76,
ENSG00000168621,GDNF,Gene Expression,0.002707925856934059,0.5526298252356616,0.6659243061844501,23,0.005823496074683884,23,
ENSG00000164107,HAND2,Gene Expression,0.002676903828938384,0.5616977466327318,0.6759910272519137,52,0.01306967844469558,52,
ENSG00000187862,TTC24,Gene Expression,0.0026726727580463077,0.5581323537405374,0.6719698413075313,26,0.00630534835219519,26,
ENSG00000161992,PRR35,Gene Expression,0.002648570348633613,0.5213642847854261,0.631657147519442,5,0.0011765686706711963,5,
ENSG00000186648,CARMIL3,Gene Expression,0.0026411558088372086,0.568290861799758,0.6830119696393617,101,0.02338600416119797,97,
ENSG00000188316,ENO4,Gene Expression,0.0026378282299803196,0.5646873945901376,0.6793163682445678,34,0.0081503792486789,33,
ENSG00000170577,SIX2,Gene Expression,0.002624728969879761,0.5663628367050371,0.6809448663201756,32,0.007734177251803616,32,
ENSG00000175946,KLHL38,Gene Expression,0.002621908028170716,0.5674377789213545,0.6820322345081843,34,0.008075865235324135,34,
ENSG00000148935,GAS2,Gene Expression,0.002614966654143487,0.5715330329571551,0.6863584520734971,79,0.018499405321928064,78,
ENSG00000171885,AQP4,Gene Expression,0.002612539362325155,0.5620451024381261,0.6763638206853565,19,0.004879953371329393,18,
ENSG00000153789,FAM92B,Gene Expression,0.0026015994835389736,0.573571044975919,0.6885301735526245,88,0.023520738375967007,85,
ENSG00000079557,AFM,Gene Expression,0.0025983578741337996,0.5653865783782137,0.6800665408597955,19,0.0047067418446961,19,
ENSG00000196420,S100A5,Gene Expression,0.0025800153264236673,0.5739580875967591,0.6889488232731263,46,0.010937395565634337,45,
ENSG00000198732,SMOC1,Gene Expression,0.00256912745819901,0.5776377989983925,0.6930883147435197,86,0.02135134248246625,83,
ENSG00000183807,FAM162B,Gene Expression,0.0025588167316532785,0.5785496938751851,0.694089890791647,67,0.016616571830727744,65,
ENSG00000133661,SFTPD,Gene Expression,0.002552630246527131,0.5788935602465339,0.6944098230519127,62,0.014223935305422722,60,
ENSG00000105996,HOXA2,Gene Expression,0.00255242591097466,0.5761857507959607,0.6914382730821667,31,0.007490169013461247,31,
ENSG00000116183,PAPPA2,Gene Expression,0.002547758250494889,0.5711476349933546,0.6860329961145896,21,0.005379540838615151,20,
ENSG00000153495,TEX29,Gene Expression,0.002545132379440316,0.5803769752712091,0.6960036352115974,70,0.01656728863073481,67,
ENSG00000188385,JAKMIP3,Gene Expression,0.002526511092082908,0.5827549368129701,0.698343334430462,67,0.016358909671922273,65,
ENSG00000283755,CPHXL,Gene Expression,0.002514193458472531,0.5519316340720823,0.6651720785199883,6,0.0013614568156394766,6,
ENSG00000172232,AZU1,Gene Expression,0.002511932346220964,0.5841630450770947,0.6999375004679733,53,0.012660916487845933,52,
ENSG00000131187,F12,Gene Expression,0.0025033001155297073,0.5810398685787845,0.6967057191249245,25,0.005970099772833678,25,
ENSG00000203733,GJE1,Gene Expression,0.0025024831897461856,0.5725353245186682,0.6874244617110362,12,0.0025310277683608055,12,
ENSG00000172752,COL6A5,Gene Expression,0.002502445318645187,0.5805967168766244,0.6962207498030009,26,0.006320862323328856,25,
ENSG00000186952,TMEM232,Gene Expression,0.0024927325892897165,0.5896497661935811,0.705994449547808,208,0.04934022028387915,197,
ENSG00000166926,MS4A6E,Gene Expression,0.0024869594757979414,0.5407223483379209,0.6527122771751676,5,0.0011155568942073663,5,
ENSG00000162526,TSSK3,Gene Expression,0.0024817769889233145,0.5892255816290373,0.7055506709613857,68,0.016138113854224256,67,
ENSG00000162873,KLHDC8A,Gene Expression,0.0024723234970906874,0.5800274351360264,0.6956771957181113,22,0.006173503716419897,21,
ENSG00000198768,APCDD1L,Gene Expression,0.002469858833509216,0.5812098344280456,0.696816641635863,16,0.003946584263531241,16,
ENSG00000166816,LDHD,Gene Expression,0.00245992320966578,0.5910161571634713,0.70748920157586,55,0.014785839349037658,54,
ENSG00000231256,CFAP97D1,Gene Expression,0.0024560224512393627,0.5812652458168472,0.6968366406407727,14,0.003429299619736842,14,
ENSG00000105696,TMEM59L,Gene Expression,0.002445206249416046,0.5826361555433577,0.6982474995361414,14,0.0033465481367886195,14,
ENSG00000169946,ZFPM2,Gene Expression,0.002440462356996416,0.5970300546701552,0.7136436848010519,259,0.062178643371011665,247,
ENSG00000163207,IVL,Gene Expression,0.002437164022552157,0.5614667983041184,0.6758034944532846,6,0.0013514484781564284,6,
ENSG00000055957,ITIH1,Gene Expression,0.0024312178014410037,0.5917661576740056,0.7081514272611048,27,0.005754502804215569,27,
ENSG00000080493,SLC4A4,Gene Expression,0.0024259006662730102,0.5972844606738166,0.713852930546254,77,0.018048665729726073,76,
ENSG00000176194,CIDEA,Gene Expression,0.0024222258170157047,0.5695435442194003,0.6842432857635851,7,0.0018822298237863122,7,
ENSG00000205899,BHLHA9,Gene Expression,0.0024198584681795355,0.5459907603678926,0.6586299537739942,5,0.001544023031857509,5,
ENSG00000175336,APOF,Gene Expression,0.0024181411031096627,0.5915807684771819,0.7080237601570849,26,0.006871116813418035,26,
ENSG00000153347,FAM81B,Gene Expression,0.002413214845935811,0.5944873477399755,0.7109822095544828,27,0.006018416030856425,27,
ENSG00000164778,EN2,Gene Expression,0.002405207151358442,0.5875266078661625,0.703686508369591,15,0.003471286893200075,14,
ENSG00000162621,LRRC53,Gene Expression,0.0023911650306367993,0.5818555111719879,0.6974513229184813,9,0.0024278487382603563,9,
ENSG00000183798,EMILIN3,Gene Expression,0.0023780849500051543,0.5956430104344652,0.7121749763248869,23,0.004794514762575805,20,
ENSG00000123977,DAW1,Gene Expression,0.0023738715712310348,0.5858543574525201,0.7018237964768455,10,0.0024356088947963613,10,
ENSG00000136834,OR1J1,Gene Expression,0.002369147102637857,0.5641150305350466,0.6786731948770685,5,0.0011164475418993305,5,
ENSG00000163794,UCN,Gene Expression,0.0023614961137226505,0.6073170196971849,0.723784866323271,151,0.03597082888254622,147,
ENSG00000182771,GRID1,Gene Expression,0.0023577836114827364,0.6048000073920408,0.7211585746568756,61,0.015519939076544687,59,
ENSG00000173302,GPR148,Gene Expression,0.002356858306327352,0.5833266438435096,0.6989818831856427,8,0.001953707645833149,8,
ENSG00000167074,TEF,Gene Expression,0.002353689150421681,0.6090834894531261,0.7257851607550595,321,0.07716897530665041,300,
ENSG00000171815,PCDHB1,Gene Expression,0.002353168017064337,0.5889720189417353,0.705323786261961,10,0.0024125718527507707,10,
ENSG00000047617,ANO2,Gene Expression,0.002352180358171362,0.6017532725509316,0.7182734699276396,27,0.007029661042546679,27,
ENSG00000167850,CD300C,Gene Expression,0.002348140609488203,0.6064669319915572,0.7229545511423904,47,0.010902594043073475,47,
ENSG00000151006,PRSS53,Gene Expression,0.0023378300938506798,0.6109635167746978,0.7277323946420645,208,0.050240722810195815,205,
ENSG00000147573,TRIM55,Gene Expression,0.002336635132565749,0.5892399056172621,0.7055506709613857,9,0.002133148252526506,9,
ENSG00000105479,CCDC114,Gene Expression,0.00233266990592121,0.604426703687817,0.7207612177062038,23,0.005358927033269503,23,
ENSG00000121570,DPPA4,Gene Expression,0.002331398696668342,0.602118400526088,0.7186023707046948,18,0.003970684740690066,18,
ENSG00000183873,SCN5A,Gene Expression,0.0023261814989166,0.6021370242743429,0.7186023707046948,21,0.0051863373741206295,20,
ENSG00000175489,LRRC25,Gene Expression,0.002317460299013359,0.6142797181565816,0.7307670384206041,422,0.10605033916335693,396,
ENSG00000167889,MGAT5B,Gene Expression,0.0023152350815593093,0.6099015348171115,0.7267118155251305,37,0.008923189920424379,37,
ENSG00000184811,TRARG1,Gene Expression,0.0023098545360610103,0.597263865270004,0.713852930546254,13,0.004247762201486441,13,
